f1,match_rate,recall,precision,!precision,filter_rate,!recall,fpr,threshold,!f1,accuracy
0.066,1.0,1.0,0.034,,0.0,0.0,1.0,0.00144,,0.034
0.066,1.0,1.0,0.034,1.0,0.0,0.0,1.0,0.00145,0.0,0.034
0.066,1.0,1.0,0.034,1.0,0.0,0.0,1.0,0.0015,0.0,0.034
0.066,1.0,1.0,0.034,1.0,0.0,0.0,1.0,0.00159,0.0,0.034
0.066,1.0,1.0,0.034,1.0,0.0,0.0,1.0,0.00161,0.0,0.034
0.066,1.0,1.0,0.034,1.0,0.0,0.0,1.0,0.00163,0.001,0.034
0.066,1.0,1.0,0.034,1.0,0.0,0.0,1.0,0.00164,0.001,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00166,0.001,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00169,0.001,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.0017,0.001,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00171,0.001,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00173,0.002,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00175,0.002,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00176,0.002,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00178,0.002,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00179,0.002,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.0018,0.003,0.035
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00181,0.003,0.036
0.066,0.999,1.0,0.034,1.0,0.001,0.001,0.999,0.00182,0.003,0.036
0.066,0.999,1.0,0.034,1.0,0.001,0.002,0.998,0.00183,0.003,0.036
0.066,0.998,1.0,0.034,1.0,0.002,0.002,0.998,0.00186,0.004,0.036
0.066,0.998,1.0,0.034,1.0,0.002,0.002,0.998,0.00187,0.004,0.036
0.066,0.998,1.0,0.034,1.0,0.002,0.002,0.998,0.00188,0.004,0.036
0.066,0.998,1.0,0.034,1.0,0.002,0.002,0.998,0.00189,0.004,0.036
0.066,0.997,1.0,0.034,1.0,0.003,0.003,0.997,0.0019,0.006,0.037
0.066,0.997,1.0,0.034,1.0,0.003,0.003,0.997,0.00191,0.007,0.037
0.066,0.997,1.0,0.034,1.0,0.003,0.004,0.996,0.00192,0.007,0.038
0.066,0.996,1.0,0.034,1.0,0.004,0.004,0.996,0.00193,0.008,0.038
0.066,0.996,1.0,0.034,1.0,0.004,0.004,0.996,0.00194,0.008,0.038
0.066,0.996,1.0,0.034,1.0,0.004,0.004,0.996,0.00195,0.008,0.038
0.066,0.995,1.0,0.034,1.0,0.005,0.005,0.995,0.00196,0.01,0.039
0.066,0.995,1.0,0.034,1.0,0.005,0.005,0.995,0.00197,0.01,0.039
0.066,0.994,1.0,0.034,1.0,0.006,0.006,0.994,0.00198,0.012,0.04
0.066,0.994,1.0,0.034,1.0,0.006,0.006,0.994,0.00199,0.012,0.04
0.066,0.994,1.0,0.034,1.0,0.006,0.006,0.994,0.002,0.012,0.04
0.066,0.994,1.0,0.034,1.0,0.006,0.006,0.994,0.00201,0.013,0.04
0.066,0.994,1.0,0.034,1.0,0.006,0.007,0.993,0.00202,0.013,0.041
0.066,0.993,1.0,0.034,1.0,0.007,0.007,0.993,0.00203,0.014,0.041
0.067,0.993,1.0,0.034,1.0,0.007,0.008,0.992,0.00204,0.015,0.041
0.067,0.992,1.0,0.034,1.0,0.008,0.008,0.992,0.00205,0.016,0.042
0.067,0.992,1.0,0.034,1.0,0.008,0.008,0.992,0.00206,0.016,0.042
0.067,0.992,1.0,0.034,1.0,0.008,0.008,0.992,0.00207,0.016,0.042
0.067,0.992,1.0,0.034,1.0,0.008,0.008,0.992,0.00208,0.017,0.042
0.067,0.992,1.0,0.034,1.0,0.008,0.009,0.991,0.00209,0.017,0.042
0.067,0.991,1.0,0.034,1.0,0.009,0.009,0.991,0.0021,0.018,0.043
0.067,0.991,1.0,0.034,1.0,0.009,0.009,0.991,0.00211,0.018,0.043
0.067,0.991,1.0,0.034,1.0,0.009,0.009,0.991,0.00212,0.018,0.043
0.067,0.991,1.0,0.034,1.0,0.009,0.009,0.991,0.00213,0.019,0.043
0.067,0.991,1.0,0.034,1.0,0.009,0.01,0.99,0.00214,0.019,0.044
0.067,0.99,1.0,0.034,1.0,0.01,0.01,0.99,0.00215,0.02,0.044
0.067,0.99,1.0,0.035,1.0,0.01,0.01,0.99,0.00216,0.02,0.044
0.067,0.99,1.0,0.035,1.0,0.01,0.01,0.99,0.00217,0.021,0.044
0.067,0.99,1.0,0.035,1.0,0.01,0.011,0.989,0.00218,0.021,0.045
0.067,0.989,1.0,0.035,1.0,0.011,0.011,0.989,0.00219,0.022,0.045
0.067,0.989,1.0,0.035,1.0,0.011,0.011,0.989,0.0022,0.022,0.045
0.067,0.989,1.0,0.035,1.0,0.011,0.012,0.988,0.00221,0.023,0.045
0.067,0.989,1.0,0.035,1.0,0.011,0.012,0.988,0.00222,0.023,0.046
0.067,0.988,1.0,0.035,1.0,0.012,0.012,0.988,0.00223,0.024,0.046
0.067,0.988,1.0,0.035,1.0,0.012,0.012,0.988,0.00224,0.025,0.046
0.067,0.988,1.0,0.035,1.0,0.012,0.013,0.987,0.00225,0.025,0.047
0.067,0.987,1.0,0.035,1.0,0.013,0.013,0.987,0.00226,0.026,0.047
0.067,0.987,1.0,0.035,1.0,0.013,0.014,0.986,0.00227,0.027,0.047
0.067,0.986,1.0,0.035,1.0,0.014,0.014,0.986,0.00228,0.028,0.048
0.067,0.986,1.0,0.035,1.0,0.014,0.014,0.986,0.00229,0.028,0.048
0.067,0.986,1.0,0.035,1.0,0.014,0.015,0.985,0.0023,0.029,0.048
0.067,0.986,1.0,0.035,1.0,0.014,0.015,0.985,0.00231,0.029,0.049
0.067,0.985,1.0,0.035,1.0,0.015,0.015,0.985,0.00232,0.03,0.049
0.067,0.985,1.0,0.035,1.0,0.015,0.015,0.985,0.00233,0.03,0.049
0.067,0.985,1.0,0.035,1.0,0.015,0.016,0.984,0.00234,0.031,0.05
0.067,0.984,1.0,0.035,1.0,0.016,0.016,0.984,0.00235,0.032,0.05
0.067,0.984,1.0,0.035,1.0,0.016,0.017,0.983,0.00236,0.033,0.05
0.067,0.983,1.0,0.035,1.0,0.017,0.017,0.983,0.00237,0.034,0.051
0.067,0.983,1.0,0.035,1.0,0.017,0.017,0.983,0.00238,0.034,0.051
0.067,0.983,1.0,0.035,1.0,0.017,0.018,0.982,0.00239,0.035,0.051
0.067,0.983,1.0,0.035,1.0,0.017,0.018,0.982,0.0024,0.036,0.052
0.067,0.982,1.0,0.035,1.0,0.018,0.019,0.981,0.00241,0.036,0.052
0.067,0.982,1.0,0.035,1.0,0.018,0.019,0.981,0.00242,0.037,0.052
0.067,0.981,1.0,0.035,1.0,0.019,0.019,0.981,0.00243,0.038,0.053
0.067,0.981,1.0,0.035,1.0,0.019,0.02,0.98,0.00244,0.039,0.053
0.067,0.981,1.0,0.035,1.0,0.019,0.02,0.98,0.00245,0.039,0.054
0.067,0.98,1.0,0.035,1.0,0.02,0.02,0.98,0.00246,0.04,0.054
0.067,0.98,1.0,0.035,1.0,0.02,0.021,0.979,0.00247,0.041,0.054
0.067,0.98,1.0,0.035,1.0,0.02,0.021,0.979,0.00248,0.042,0.055
0.067,0.979,1.0,0.035,1.0,0.021,0.021,0.979,0.00249,0.042,0.055
0.067,0.979,1.0,0.035,1.0,0.021,0.022,0.978,0.0025,0.043,0.055
0.067,0.979,1.0,0.035,1.0,0.021,0.022,0.978,0.00251,0.044,0.056
0.068,0.978,1.0,0.035,1.0,0.022,0.023,0.977,0.00252,0.045,0.056
0.068,0.977,1.0,0.035,1.0,0.023,0.023,0.977,0.00253,0.046,0.057
0.068,0.977,1.0,0.035,1.0,0.023,0.024,0.976,0.00254,0.046,0.057
0.068,0.977,1.0,0.035,1.0,0.023,0.024,0.976,0.00255,0.047,0.058
0.068,0.976,1.0,0.035,1.0,0.024,0.024,0.976,0.00256,0.048,0.058
0.068,0.976,1.0,0.035,1.0,0.024,0.025,0.975,0.00257,0.049,0.058
0.068,0.976,1.0,0.035,1.0,0.024,0.025,0.975,0.00258,0.049,0.058
0.068,0.975,1.0,0.035,1.0,0.025,0.026,0.974,0.00259,0.05,0.059
0.068,0.975,1.0,0.035,1.0,0.025,0.026,0.974,0.0026,0.05,0.059
0.068,0.975,1.0,0.035,1.0,0.025,0.026,0.974,0.00261,0.051,0.06
0.068,0.974,1.0,0.035,1.0,0.026,0.027,0.973,0.00262,0.052,0.06
0.068,0.974,1.0,0.035,1.0,0.026,0.027,0.973,0.00263,0.053,0.06
0.068,0.973,1.0,0.035,1.0,0.027,0.028,0.972,0.00264,0.054,0.061
0.068,0.973,1.0,0.035,1.0,0.027,0.028,0.972,0.00265,0.054,0.061
0.068,0.972,1.0,0.035,1.0,0.028,0.029,0.971,0.00266,0.056,0.062
0.068,0.972,1.0,0.035,1.0,0.028,0.029,0.971,0.00267,0.057,0.063
0.068,0.971,1.0,0.035,1.0,0.029,0.03,0.97,0.00268,0.057,0.063
0.068,0.971,1.0,0.035,1.0,0.029,0.03,0.97,0.00269,0.058,0.063
0.068,0.971,1.0,0.035,1.0,0.029,0.03,0.97,0.0027,0.059,0.063
0.068,0.97,1.0,0.035,1.0,0.03,0.031,0.969,0.00271,0.06,0.064
0.068,0.97,1.0,0.035,1.0,0.03,0.031,0.969,0.00272,0.06,0.064
0.068,0.97,1.0,0.035,1.0,0.03,0.031,0.969,0.00273,0.061,0.064
0.068,0.969,1.0,0.035,1.0,0.031,0.032,0.968,0.00274,0.062,0.065
0.068,0.969,1.0,0.035,1.0,0.031,0.032,0.968,0.00275,0.062,0.065
0.068,0.968,1.0,0.035,1.0,0.032,0.033,0.967,0.00276,0.063,0.066
0.068,0.968,1.0,0.035,1.0,0.032,0.033,0.967,0.00277,0.065,0.066
0.068,0.967,1.0,0.035,1.0,0.033,0.034,0.966,0.00278,0.065,0.067
0.068,0.967,1.0,0.035,1.0,0.033,0.034,0.966,0.00279,0.066,0.067
0.068,0.967,1.0,0.035,1.0,0.033,0.034,0.966,0.0028,0.067,0.067
0.068,0.966,1.0,0.035,1.0,0.034,0.035,0.965,0.00281,0.067,0.068
0.068,0.966,1.0,0.035,1.0,0.034,0.035,0.965,0.00282,0.068,0.068
0.068,0.966,1.0,0.035,1.0,0.034,0.035,0.965,0.00283,0.068,0.068
0.068,0.966,1.0,0.035,1.0,0.034,0.036,0.964,0.00284,0.069,0.069
0.068,0.965,1.0,0.035,1.0,0.035,0.036,0.964,0.00285,0.069,0.069
0.068,0.965,1.0,0.035,1.0,0.035,0.036,0.964,0.00286,0.07,0.069
0.068,0.965,1.0,0.035,1.0,0.035,0.037,0.963,0.00287,0.071,0.07
0.068,0.964,1.0,0.035,1.0,0.036,0.037,0.963,0.00288,0.071,0.07
0.068,0.964,1.0,0.035,1.0,0.036,0.037,0.963,0.00289,0.072,0.07
0.068,0.963,1.0,0.035,1.0,0.037,0.038,0.962,0.0029,0.073,0.071
0.069,0.963,1.0,0.035,1.0,0.037,0.038,0.962,0.00291,0.074,0.071
0.069,0.963,1.0,0.035,1.0,0.037,0.039,0.961,0.00292,0.074,0.071
0.069,0.962,1.0,0.036,1.0,0.038,0.039,0.961,0.00293,0.075,0.072
0.069,0.962,1.0,0.036,1.0,0.038,0.039,0.961,0.00294,0.076,0.072
0.069,0.962,1.0,0.036,1.0,0.038,0.04,0.96,0.00295,0.076,0.072
0.069,0.962,1.0,0.036,1.0,0.038,0.04,0.96,0.00296,0.077,0.073
0.069,0.961,1.0,0.036,1.0,0.039,0.04,0.96,0.00297,0.077,0.073
0.069,0.961,1.0,0.036,1.0,0.039,0.04,0.96,0.00298,0.078,0.073
0.069,0.96,1.0,0.036,1.0,0.04,0.042,0.958,0.00299,0.08,0.075
0.069,0.959,1.0,0.036,1.0,0.041,0.042,0.958,0.003,0.081,0.075
0.069,0.959,1.0,0.036,1.0,0.041,0.043,0.957,0.00301,0.082,0.075
0.069,0.958,1.0,0.036,1.0,0.042,0.043,0.957,0.00302,0.083,0.076
0.069,0.958,1.0,0.036,1.0,0.042,0.044,0.956,0.00303,0.084,0.076
0.069,0.957,1.0,0.036,1.0,0.043,0.044,0.956,0.00304,0.085,0.077
0.069,0.957,1.0,0.036,1.0,0.043,0.045,0.955,0.00305,0.086,0.078
0.069,0.956,1.0,0.036,1.0,0.044,0.046,0.954,0.00306,0.087,0.078
0.069,0.955,1.0,0.036,1.0,0.045,0.047,0.953,0.00307,0.09,0.079
0.069,0.954,1.0,0.036,1.0,0.046,0.048,0.952,0.00308,0.091,0.08
0.069,0.953,1.0,0.036,1.0,0.047,0.048,0.952,0.00309,0.092,0.081
0.069,0.953,1.0,0.036,1.0,0.047,0.049,0.951,0.0031,0.093,0.081
0.069,0.953,1.0,0.036,1.0,0.047,0.049,0.951,0.00311,0.094,0.082
0.069,0.951,1.0,0.036,1.0,0.049,0.05,0.95,0.00312,0.096,0.083
0.069,0.951,1.0,0.036,1.0,0.049,0.051,0.949,0.00313,0.097,0.083
0.069,0.951,1.0,0.036,1.0,0.049,0.051,0.949,0.00314,0.097,0.084
0.069,0.95,1.0,0.036,1.0,0.05,0.052,0.948,0.00315,0.098,0.084
0.069,0.949,1.0,0.036,1.0,0.051,0.052,0.948,0.00316,0.1,0.085
0.07,0.949,1.0,0.036,1.0,0.051,0.053,0.947,0.00317,0.101,0.085
0.07,0.949,1.0,0.036,1.0,0.051,0.053,0.947,0.00318,0.101,0.086
0.07,0.948,1.0,0.036,1.0,0.052,0.054,0.946,0.00319,0.102,0.086
0.07,0.947,1.0,0.036,1.0,0.053,0.054,0.946,0.0032,0.103,0.087
0.07,0.947,1.0,0.036,1.0,0.053,0.055,0.945,0.00321,0.105,0.088
0.07,0.946,1.0,0.036,1.0,0.054,0.056,0.944,0.00322,0.107,0.089
0.07,0.945,1.0,0.036,1.0,0.055,0.057,0.943,0.00323,0.108,0.089
0.07,0.944,1.0,0.036,1.0,0.056,0.058,0.942,0.00324,0.109,0.09
0.07,0.944,1.0,0.036,1.0,0.056,0.058,0.942,0.00325,0.11,0.091
0.07,0.943,1.0,0.036,1.0,0.057,0.059,0.941,0.00326,0.111,0.091
0.07,0.943,1.0,0.036,1.0,0.057,0.059,0.941,0.00327,0.112,0.091
0.07,0.942,1.0,0.036,1.0,0.058,0.06,0.94,0.00328,0.113,0.092
0.07,0.942,1.0,0.036,1.0,0.058,0.06,0.94,0.00329,0.114,0.092
0.07,0.941,1.0,0.036,1.0,0.059,0.061,0.939,0.0033,0.114,0.093
0.07,0.941,1.0,0.036,1.0,0.059,0.061,0.939,0.00331,0.116,0.093
0.07,0.94,1.0,0.036,1.0,0.06,0.062,0.938,0.00332,0.117,0.094
0.07,0.94,1.0,0.036,1.0,0.06,0.062,0.938,0.00333,0.118,0.094
0.07,0.939,1.0,0.036,1.0,0.061,0.063,0.937,0.00334,0.118,0.095
0.07,0.939,1.0,0.036,1.0,0.061,0.063,0.937,0.00335,0.119,0.095
0.07,0.938,1.0,0.036,1.0,0.062,0.064,0.936,0.00336,0.12,0.096
0.07,0.938,1.0,0.036,1.0,0.062,0.064,0.936,0.00337,0.121,0.096
0.07,0.937,1.0,0.036,1.0,0.063,0.065,0.935,0.00338,0.122,0.097
0.07,0.936,1.0,0.036,1.0,0.064,0.066,0.934,0.00339,0.124,0.098
0.07,0.936,1.0,0.037,1.0,0.064,0.067,0.933,0.0034,0.125,0.098
0.07,0.935,1.0,0.037,1.0,0.065,0.067,0.933,0.00341,0.126,0.099
0.071,0.934,1.0,0.037,1.0,0.066,0.068,0.932,0.00342,0.127,0.1
0.071,0.934,1.0,0.037,1.0,0.066,0.069,0.931,0.00343,0.128,0.1
0.071,0.933,1.0,0.037,1.0,0.067,0.069,0.931,0.00344,0.13,0.101
0.071,0.932,1.0,0.037,1.0,0.068,0.07,0.93,0.00345,0.131,0.102
0.071,0.932,1.0,0.037,1.0,0.068,0.071,0.929,0.00346,0.132,0.102
0.071,0.929,1.0,0.037,1.0,0.071,0.074,0.926,0.00347,0.138,0.106
0.071,0.928,1.0,0.037,1.0,0.072,0.075,0.925,0.00348,0.139,0.106
0.071,0.927,1.0,0.037,1.0,0.073,0.075,0.925,0.00349,0.14,0.107
0.071,0.927,1.0,0.037,1.0,0.073,0.076,0.924,0.0035,0.141,0.107
0.071,0.926,1.0,0.037,1.0,0.074,0.077,0.923,0.00351,0.142,0.108
0.071,0.926,1.0,0.037,1.0,0.074,0.077,0.923,0.00352,0.143,0.109
0.071,0.924,1.0,0.037,1.0,0.076,0.079,0.921,0.00353,0.147,0.111
0.071,0.923,1.0,0.037,1.0,0.077,0.08,0.92,0.00354,0.148,0.111
0.071,0.923,1.0,0.037,1.0,0.077,0.08,0.92,0.00355,0.148,0.112
0.071,0.922,1.0,0.037,1.0,0.078,0.081,0.919,0.00356,0.149,0.112
0.071,0.922,1.0,0.037,1.0,0.078,0.081,0.919,0.00357,0.15,0.113
0.072,0.921,1.0,0.037,1.0,0.079,0.082,0.918,0.00358,0.151,0.113
0.072,0.92,1.0,0.037,1.0,0.08,0.083,0.917,0.00359,0.153,0.114
0.072,0.92,1.0,0.037,1.0,0.08,0.083,0.917,0.0036,0.153,0.114
0.072,0.919,1.0,0.037,1.0,0.081,0.084,0.916,0.00361,0.154,0.115
0.072,0.919,1.0,0.037,1.0,0.081,0.084,0.916,0.00362,0.155,0.115
0.072,0.918,1.0,0.037,1.0,0.082,0.085,0.915,0.00363,0.156,0.116
0.072,0.917,1.0,0.037,1.0,0.083,0.085,0.915,0.00364,0.157,0.117
0.072,0.917,1.0,0.037,1.0,0.083,0.086,0.914,0.00365,0.158,0.117
0.072,0.916,1.0,0.037,1.0,0.084,0.087,0.913,0.00366,0.16,0.118
0.072,0.914,1.0,0.037,1.0,0.086,0.089,0.911,0.00367,0.163,0.12
0.072,0.914,1.0,0.037,1.0,0.086,0.089,0.911,0.00368,0.164,0.12
0.072,0.913,1.0,0.037,1.0,0.087,0.09,0.91,0.00369,0.164,0.121
0.072,0.913,1.0,0.037,1.0,0.087,0.09,0.91,0.0037,0.166,0.121
0.072,0.912,1.0,0.037,1.0,0.088,0.091,0.909,0.00371,0.166,0.122
0.072,0.911,1.0,0.038,1.0,0.089,0.092,0.908,0.00372,0.169,0.123
0.072,0.91,1.0,0.038,1.0,0.09,0.093,0.907,0.00373,0.171,0.124
0.072,0.909,1.0,0.038,1.0,0.091,0.094,0.906,0.00374,0.172,0.125
0.073,0.907,1.0,0.038,1.0,0.093,0.096,0.904,0.00375,0.175,0.127
0.073,0.907,1.0,0.038,1.0,0.093,0.097,0.903,0.00376,0.176,0.127
0.073,0.906,1.0,0.038,1.0,0.094,0.097,0.903,0.00377,0.177,0.128
0.073,0.905,1.0,0.038,1.0,0.095,0.098,0.902,0.00378,0.178,0.129
0.073,0.905,1.0,0.038,1.0,0.095,0.098,0.902,0.00379,0.179,0.129
0.073,0.904,1.0,0.038,1.0,0.096,0.099,0.901,0.0038,0.181,0.13
0.073,0.903,1.0,0.038,1.0,0.097,0.1,0.9,0.00381,0.182,0.131
0.073,0.903,1.0,0.038,1.0,0.097,0.101,0.899,0.00382,0.183,0.131
0.073,0.902,1.0,0.038,1.0,0.098,0.101,0.899,0.00383,0.184,0.132
0.073,0.901,1.0,0.038,1.0,0.099,0.102,0.898,0.00384,0.185,0.133
0.073,0.901,1.0,0.038,1.0,0.099,0.103,0.897,0.00385,0.186,0.133
0.073,0.9,1.0,0.038,1.0,0.1,0.103,0.897,0.00386,0.187,0.134
0.073,0.9,1.0,0.038,1.0,0.1,0.104,0.896,0.00387,0.188,0.135
0.073,0.899,1.0,0.038,1.0,0.101,0.105,0.895,0.00388,0.19,0.136
0.073,0.898,1.0,0.038,1.0,0.102,0.105,0.895,0.00389,0.191,0.136
0.073,0.897,1.0,0.038,1.0,0.103,0.106,0.894,0.0039,0.192,0.137
0.073,0.897,1.0,0.038,1.0,0.103,0.107,0.893,0.00391,0.193,0.137
0.073,0.896,1.0,0.038,1.0,0.104,0.108,0.892,0.00392,0.194,0.138
0.073,0.896,1.0,0.038,1.0,0.104,0.108,0.892,0.00393,0.195,0.139
0.074,0.895,1.0,0.038,1.0,0.105,0.109,0.891,0.00394,0.196,0.139
0.074,0.894,1.0,0.038,1.0,0.106,0.109,0.891,0.00395,0.197,0.14
0.074,0.894,1.0,0.038,1.0,0.106,0.11,0.89,0.00396,0.198,0.14
0.074,0.893,1.0,0.038,1.0,0.107,0.11,0.89,0.00397,0.199,0.141
0.074,0.893,1.0,0.038,1.0,0.107,0.111,0.889,0.00398,0.2,0.141
0.074,0.892,1.0,0.038,1.0,0.108,0.112,0.888,0.00399,0.201,0.142
0.074,0.892,1.0,0.038,1.0,0.108,0.112,0.888,0.004,0.202,0.143
0.074,0.891,1.0,0.038,1.0,0.109,0.113,0.887,0.00401,0.203,0.143
0.074,0.89,1.0,0.038,1.0,0.11,0.114,0.886,0.00402,0.204,0.144
0.074,0.89,1.0,0.038,1.0,0.11,0.114,0.886,0.00403,0.205,0.144
0.074,0.889,1.0,0.038,1.0,0.111,0.115,0.885,0.00404,0.206,0.145
0.074,0.889,1.0,0.038,1.0,0.111,0.115,0.885,0.00405,0.207,0.146
0.074,0.888,1.0,0.038,1.0,0.112,0.116,0.884,0.00406,0.207,0.146
0.074,0.888,1.0,0.038,1.0,0.112,0.116,0.884,0.00407,0.208,0.146
0.074,0.887,1.0,0.039,1.0,0.113,0.117,0.883,0.00408,0.209,0.147
0.074,0.887,1.0,0.039,1.0,0.113,0.117,0.883,0.00409,0.21,0.148
0.074,0.886,1.0,0.039,1.0,0.114,0.118,0.882,0.0041,0.211,0.148
0.074,0.885,1.0,0.039,1.0,0.115,0.119,0.881,0.00411,0.213,0.149
0.074,0.885,1.0,0.039,1.0,0.115,0.12,0.88,0.00412,0.214,0.15
0.074,0.884,1.0,0.039,1.0,0.116,0.12,0.88,0.00413,0.214,0.15
0.074,0.883,1.0,0.039,1.0,0.117,0.121,0.879,0.00414,0.216,0.151
0.075,0.883,1.0,0.039,1.0,0.117,0.121,0.879,0.00415,0.217,0.151
0.075,0.882,1.0,0.039,1.0,0.118,0.122,0.878,0.00416,0.217,0.152
0.075,0.882,1.0,0.039,1.0,0.118,0.122,0.878,0.00417,0.218,0.152
0.075,0.881,1.0,0.039,1.0,0.119,0.123,0.877,0.00418,0.219,0.153
0.075,0.88,1.0,0.039,1.0,0.12,0.124,0.876,0.00419,0.22,0.154
0.075,0.88,1.0,0.039,1.0,0.12,0.124,0.876,0.0042,0.221,0.154
0.075,0.879,1.0,0.039,1.0,0.121,0.125,0.875,0.00421,0.222,0.155
0.075,0.879,1.0,0.039,1.0,0.121,0.126,0.874,0.00422,0.223,0.156
0.075,0.878,1.0,0.039,1.0,0.122,0.127,0.873,0.00423,0.225,0.156
0.075,0.877,1.0,0.039,1.0,0.123,0.127,0.873,0.00424,0.226,0.157
0.075,0.876,1.0,0.039,1.0,0.124,0.128,0.872,0.00425,0.227,0.158
0.075,0.876,1.0,0.039,1.0,0.124,0.129,0.871,0.00426,0.228,0.158
0.075,0.875,1.0,0.039,1.0,0.125,0.129,0.871,0.00427,0.229,0.159
0.075,0.875,1.0,0.039,1.0,0.125,0.13,0.87,0.00428,0.23,0.159
0.075,0.874,1.0,0.039,1.0,0.126,0.131,0.869,0.00429,0.231,0.16
0.075,0.873,1.0,0.039,1.0,0.127,0.131,0.869,0.0043,0.232,0.161
0.075,0.873,1.0,0.039,1.0,0.127,0.132,0.868,0.00431,0.233,0.162
0.075,0.872,1.0,0.039,1.0,0.128,0.133,0.867,0.00432,0.234,0.162
0.075,0.871,1.0,0.039,1.0,0.129,0.133,0.867,0.00433,0.235,0.163
0.076,0.871,1.0,0.039,1.0,0.129,0.134,0.866,0.00434,0.236,0.164
0.076,0.87,1.0,0.039,1.0,0.13,0.135,0.865,0.00435,0.238,0.164
0.076,0.869,1.0,0.039,1.0,0.131,0.135,0.865,0.00436,0.238,0.165
0.076,0.869,1.0,0.039,1.0,0.131,0.136,0.864,0.00437,0.239,0.165
0.076,0.868,1.0,0.039,1.0,0.132,0.136,0.864,0.00438,0.24,0.166
0.076,0.868,1.0,0.039,1.0,0.132,0.137,0.863,0.00439,0.241,0.167
0.076,0.867,1.0,0.039,1.0,0.133,0.138,0.862,0.0044,0.242,0.167
0.076,0.866,1.0,0.039,1.0,0.134,0.139,0.861,0.00441,0.243,0.168
0.076,0.866,1.0,0.039,1.0,0.134,0.139,0.861,0.00442,0.244,0.168
0.076,0.865,1.0,0.04,1.0,0.135,0.14,0.86,0.00443,0.245,0.169
0.076,0.864,1.0,0.04,1.0,0.136,0.14,0.86,0.00444,0.246,0.17
0.076,0.864,1.0,0.04,1.0,0.136,0.141,0.859,0.00445,0.247,0.17
0.076,0.863,1.0,0.04,1.0,0.137,0.142,0.858,0.00446,0.248,0.171
0.076,0.863,1.0,0.04,1.0,0.137,0.142,0.858,0.00447,0.249,0.171
0.076,0.863,1.0,0.04,1.0,0.137,0.142,0.858,0.00448,0.249,0.172
0.076,0.862,1.0,0.04,1.0,0.138,0.143,0.857,0.00449,0.25,0.172
0.076,0.861,1.0,0.04,1.0,0.139,0.144,0.856,0.0045,0.251,0.173
0.076,0.861,1.0,0.04,1.0,0.139,0.144,0.856,0.00451,0.252,0.173
0.076,0.861,1.0,0.04,1.0,0.139,0.144,0.856,0.00452,0.252,0.174
0.076,0.86,1.0,0.04,1.0,0.14,0.145,0.855,0.00453,0.253,0.174
0.076,0.86,1.0,0.04,1.0,0.14,0.145,0.855,0.00454,0.254,0.175
0.076,0.859,1.0,0.04,1.0,0.141,0.146,0.854,0.00455,0.254,0.175
0.077,0.859,1.0,0.04,1.0,0.141,0.146,0.854,0.00456,0.255,0.175
0.077,0.858,1.0,0.04,1.0,0.142,0.147,0.853,0.00457,0.256,0.176
0.077,0.858,1.0,0.04,1.0,0.142,0.147,0.853,0.00458,0.256,0.176
0.077,0.857,1.0,0.04,1.0,0.143,0.148,0.852,0.00459,0.257,0.177
0.077,0.857,1.0,0.04,1.0,0.143,0.148,0.852,0.0046,0.258,0.177
0.077,0.856,1.0,0.04,1.0,0.144,0.149,0.851,0.00461,0.259,0.178
0.077,0.855,1.0,0.04,1.0,0.145,0.15,0.85,0.00462,0.26,0.179
0.077,0.855,1.0,0.04,1.0,0.145,0.15,0.85,0.00463,0.261,0.179
0.077,0.854,1.0,0.04,1.0,0.146,0.151,0.849,0.00464,0.262,0.18
0.077,0.853,1.0,0.04,1.0,0.147,0.152,0.848,0.00465,0.263,0.181
0.077,0.853,1.0,0.04,1.0,0.147,0.152,0.848,0.00466,0.264,0.181
0.077,0.852,1.0,0.04,1.0,0.148,0.153,0.847,0.00467,0.265,0.182
0.077,0.852,1.0,0.04,1.0,0.148,0.153,0.847,0.00468,0.266,0.182
0.077,0.851,1.0,0.04,1.0,0.149,0.154,0.846,0.00469,0.267,0.183
0.077,0.85,1.0,0.04,1.0,0.15,0.155,0.845,0.0047,0.268,0.184
0.077,0.85,1.0,0.04,1.0,0.15,0.155,0.845,0.00471,0.269,0.184
0.077,0.85,1.0,0.04,1.0,0.15,0.156,0.844,0.00472,0.27,0.185
0.077,0.849,1.0,0.04,1.0,0.151,0.156,0.844,0.00473,0.271,0.185
0.077,0.849,1.0,0.04,1.0,0.151,0.157,0.843,0.00474,0.271,0.186
0.077,0.848,1.0,0.04,1.0,0.152,0.157,0.843,0.00475,0.272,0.186
